,Unnamed: 0,update,gender,region,age,RegionAgeRank,teamName,score,avgAgeScore,ageAdjScore,DCFCflag,SOCSflag,WESTflag,Nationalsflag,Liverpoolflag,Vardarflag,Wolvesflag,ROFCflag,MLSNextflag,MIDWESTflag,JAGSflag,MICHUnitedflag,WAZAflag,PATOS_MAGICflag,MI_STARS_ELITEflag,TROY_SCflag,club
243,243,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,49,CASSA [1977],34.79,34.445600000000006,0.34439999999999316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
244,244,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,50,SALINE FC STING BLACK [1993],34.75,34.445600000000006,0.304399999999994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
245,245,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,51,MIDLAND SC FUSION GREEN [2114],34.49,34.445600000000006,0.044399999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
246,246,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,52,MICHIGAN BURN MI SELECT [2127],34.48,34.445600000000006,0.03439999999999088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
247,247,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,53,THUNDERCATS SC GRAY [2222],34.34,34.445600000000006,-0.10560000000000258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
248,248,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,54,MICHIGAN REVOLUTION REV PATRIOTS [2346],34.12,34.445600000000006,-0.32560000000000855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
249,249,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,55,MICHIGAN JAGUARS HURON VALLEY GREEN [2356],34.09,34.445600000000006,-0.3556000000000026,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
250,250,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,56,SPORTING MICHIGAN [2438],33.92,34.445600000000006,-0.5256000000000043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
251,251,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,57,NATIONALS GENESEE RED [2465],33.87,34.445600000000006,-0.5756000000000085,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
252,252,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,58,NATIONALS TRICOUNTY BLACK [2516],33.78,34.445600000000006,-0.6656000000000049,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
253,253,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,59,VARDAR MICHIGAN NORTH [2669],33.47,34.445600000000006,-0.9756000000000071,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Vardar
254,254,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,60,ROMEO FC COSMOS [2694],33.43,34.445600000000006,-1.0156000000000063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
255,255,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,61,PLYMOUTH SC REIGN WHITE [2727],33.37,34.445600000000006,-1.0756000000000085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
256,256,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,62,MIDWEST UNITED FC WHITE [2734],33.36,34.445600000000006,-1.0856000000000066,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,MIDWEST
257,257,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,63,ALMA PAL STRIKERS U15 [2773],33.29,34.445600000000006,-1.1556000000000068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
258,258,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,64,MICHIGAN JAGUARS BLACK [2776],33.28,34.445600000000006,-1.1656000000000049,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
259,259,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,65,RED ARROW SC [2790],33.26,34.445600000000006,-1.185600000000008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
260,260,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,66,PETOSKEY LAKERS [2855],33.16,34.445600000000006,-1.2856000000000094,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
261,261,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,67,PORTAGE SC YELLOW [2886],33.09,34.445600000000006,-1.3556000000000026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
262,262,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,68,CLAWSON STRIKERS SC SOCCER STRIKERS [2907],33.04,34.445600000000006,-1.4056000000000068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
263,263,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,69,NATIONALS CAPITAL AREA BLACK [2911],33.02,34.445600000000006,-1.4256000000000029,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
264,264,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,70,UNITED FC MICHIGAN WH [2925],33.0,34.445600000000006,-1.445600000000006,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
265,265,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,71,AYSO UNITED GEO [2929],32.99,34.445600000000006,-1.455600000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
266,266,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,72,CAP CITY ATHLETIC BLUE [2955],32.92,34.445600000000006,-1.5256000000000043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
267,267,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,73,FC UNION MICHIGAN BLACK [2965],32.88,34.445600000000006,-1.5656000000000034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
268,268,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,74,SOUTHWEST MICHIGAN SC SWM KICKERS BLUE [3013],32.78,34.445600000000006,-1.6656000000000049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
269,269,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,75,MICHIGAN TIGERS FC SILVER [3070],32.61,34.445600000000006,-1.8356000000000066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
270,270,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,76,TSC ROVERS [3111],32.5,34.445600000000006,-1.945600000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
271,271,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,77,MUTH UNITED FC [3138],32.42,34.445600000000006,-2.0256000000000043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
272,272,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,78,MICHIGAN RUSH LANSING [3151],32.36,34.445600000000006,-2.0856000000000066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
273,273,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,79,EAST LANSING SC STRIKERS [3220],32.19,34.445600000000006,-2.2556000000000083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
274,274,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,80,RIVER CITY FC [3252],32.11,34.445600000000006,-2.3356000000000066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
275,275,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,81,DETROIT CITY FC GENESEE YOUTH MAROON [3275],32.05,34.445600000000006,-2.395600000000009,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC
276,276,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,82,OXFORD SC WILDCATS BLUE [3305],31.98,34.445600000000006,-2.4656000000000056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
277,277,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,83,DETROIT CITY FC WEST YOUTH GOLD [3357],31.78,34.445600000000006,-2.665600000000005,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
278,278,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,84,MAFC LEGENDS LYON FC [3371],31.7,34.445600000000006,-2.7456000000000067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
279,279,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,85,NATIONALS ST CLAIR BLACK [3393],31.62,34.445600000000006,-2.825600000000005,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
280,280,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,86,RED ARROW SC BLUE [3402],31.57,34.445600000000006,-2.8756000000000057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
281,281,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,87,NATIONALS MACOMB SELECT RED [3436],31.41,34.445600000000006,-3.035600000000006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
282,282,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,88,CHELSEA SC BLUE [3441],31.38,34.445600000000006,-3.065600000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
283,283,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,89,TKO PREMIER SC WHITE [3537],30.91,34.445600000000006,-3.535600000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
284,284,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,90,UNITED FC MICHIGAN BLACK [3563],30.81,34.445600000000006,-3.6356000000000073,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
285,285,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,91,LIVERPOOL FC MI FERNDALE B SELECT [3564],30.8,34.445600000000006,-3.6456000000000053,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
286,286,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,92,THUNDERCATS SC ORANGE [3570],30.79,34.445600000000006,-3.655600000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
287,287,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,93,SOUTHWEST MICHIGAN SC SWM KICKERS WHITE [3621],30.52,34.445600000000006,-3.9256000000000064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
288,288,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,94,MICHIGAN RUSH JACKSON [3656],30.26,34.445600000000006,-4.185600000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
289,289,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,95,SCOR MEULENSTEEN ORANGE [3675],30.12,34.445600000000006,-4.325600000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
290,290,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,96,LEGENDS FC THUNDER BLACK [3741],29.7,34.445600000000006,-4.745600000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
291,291,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,97,RIVER OAKS AYSO [3794],29.0,34.445600000000006,-5.445600000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
292,292,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,98,DBSS STING SC BLUE [3813],28.52,34.445600000000006,-5.925600000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
293,293,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,99,FLINT AREA UNITED SC [3819],28.18,34.445600000000006,-6.265600000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
294,294,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2006,100,SAGINAW TOWNSHIP SA MICHIGAN WOLVES NORTH [3827],27.64,34.445600000000006,-6.805600000000005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
295,295,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,1,MICHIGAN TIGERS FC GOLD [18],39.31,32.22837398373984,7.081626016260159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
296,296,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,2,LIVERPOOL FC IA MICHIGAN CENTRAL B ACADEMY [126],37.83,32.22837398373984,5.601626016260155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
297,297,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,3,EASTSIDE FC ECNL [283],36.97,32.22837398373984,4.741626016260156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
298,298,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,4,SCOR MEULENSTEEN BLACK [373],36.64,32.22837398373984,4.411626016260158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
299,299,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,5,MIDWEST UNITED MLS NEXT [467],36.31,32.22837398373984,4.081626016260159,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,MIDWEST
300,300,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,6,MICHIGAN WOLVES MLS NEXT [490],36.24,32.22837398373984,4.011626016260159,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Wolves
301,301,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,7,MICHIGAN RUSH NORTHVILLE [498],36.22,32.22837398373984,3.991626016260156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
302,302,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,8,NATIONALS UNION BLACK [502],36.21,32.22837398373984,3.981626016260158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
303,303,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,9,MICHIGAN JAGUARS MLS NEXT [503],36.2,32.22837398373984,3.97162601626016,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,JAGS
304,304,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,10,VARDAR MLS NEXT [523],36.13,32.22837398373984,3.9016260162601597,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Vardar
305,305,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,11,MICHIGAN FIRE JUNIORS NAVY [699],35.7,32.22837398373984,3.47162601626016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
306,306,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,12,TROY SC DEMONS MI [835],35.35,32.22837398373984,3.1216260162601586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,TROY_SC
307,307,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,13,PATOS MAGIC SOCCER BLACK [853],35.32,32.22837398373984,3.0916260162601574,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,PATOS_MAGIC
308,308,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,14,MICHIGAN YOUTH SC MYSA PIONEERS [864],35.29,32.22837398373984,3.0616260162601563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
309,309,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,15,NATIONALS TRICOUNTY BLACK [917],35.18,32.22837398373984,2.951626016260157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
310,310,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,16,HOLLAND ROVERS FC WARRIORS MI [1014],34.95,32.22837398373984,2.72162601626016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
311,311,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,17,UNITED FC MICHIGAN GR [1044],34.89,32.22837398373984,2.6616260162601577,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
312,312,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,18,MICHIGAN STARS ELITE SC LIGHTNING WHITE [1093],34.8,32.22837398373984,2.5716260162601543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
313,313,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,19,MICHIGAN WOLVES ECNL [1117],34.75,32.22837398373984,2.521626016260157,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
314,314,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,20,MICHIGAN REVOLUTION MIREV EAGLES [1182],34.63,32.22837398373984,2.4016260162601597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
315,315,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,21,UNITED FC MICHIGAN GAP [1223],34.55,32.22837398373984,2.3216260162601543,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,MICHUnited
316,316,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,22,BC FIRE SC BLUE [1228],34.54,32.22837398373984,2.3116260162601563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
317,317,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,23,MICHIGAN BURN BLACK [1246],34.5,32.22837398373984,2.271626016260157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
318,318,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,24,CATS FC PURPLE [1291],34.39,32.22837398373984,2.1616260162601577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
319,319,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,25,MIDWEST UNITED FC ROYAL [1305],34.38,32.22837398373984,2.1516260162601597,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,MIDWEST
320,320,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,26,FORCE SC GREEN [1359],34.29,32.22837398373984,2.0616260162601563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
321,321,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,27,WAYNE WESTLAND SL ARSENAL [1435],34.19,32.22837398373984,1.9616260162601549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
322,322,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,28,MICHIGAN TIGERS FC SILVER [1446],34.18,32.22837398373984,1.9516260162601569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
323,323,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,29,NATIONALS CAPITAL AREA BLACK [1461],34.16,32.22837398373984,1.9316260162601537,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
324,324,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,30,MFA REVOLUTION MICHIGAN FA BLACK [1560],34.02,32.22837398373984,1.7916260162601603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
325,325,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,31,MICHIGAN TIGERS FC WHITE TRAPPED [1595],33.97,32.22837398373984,1.741626016260156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
326,326,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,32,PORTAGE SC GREEN [1671],33.86,32.22837398373984,1.6316260162601566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
327,327,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,33,LA FORZA SC BLUE [1685],33.84,32.22837398373984,1.6116260162601606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
328,328,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,34,DETROIT CITY FC WEST YOUTH MAROON [1739],33.78,32.22837398373984,1.5516260162601583,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
329,329,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,35,TKO PREMIER SC BLUE [1753],33.77,32.22837398373984,1.5416260162601603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
330,330,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,36,NATIONALS GENESEE BLACK [1798],33.71,32.22837398373984,1.481626016260158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Nationals
331,331,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,37,ROYAL OAK FC GREEN [1872],33.61,32.22837398373984,1.3816260162601566,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,ROFC
332,332,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,38,CAP CITY ATHLETIC 1847 GREY [1875],33.6,32.22837398373984,1.3716260162601586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
333,333,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,39,LIVERPOOL FC IA MICHIGAN ANN ARBOR B ACADEMY [1915],33.55,32.22837398373984,1.3216260162601543,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
334,334,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,40,MICHIGAN JAGUARS NOVI GREEN [1917],33.54,32.22837398373984,1.3116260162601563,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
335,335,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,41,MICHIGAN RUSH NORTHVILLE NERO [1986],33.45,32.22837398373984,1.22162601626016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
336,336,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,42,DETROIT PUMAS [2003],33.42,32.22837398373984,1.1916260162601588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
337,337,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,43,MICHIGAN STARS ELITE SC ROCHESTER LIGHTNING BLUE [2008],33.41,32.22837398373984,1.1816260162601537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,MI_STARS_ELITE
338,338,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,44,MICHIGAN JAGUARS DEARBORN GREEN [2030],33.39,32.22837398373984,1.1616260162601577,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,JAGS
339,339,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,45,STURGIS SC FC ORANGE [2035],33.38,32.22837398373984,1.1516260162601597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
340,340,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,46,LIVERPOOL FC IA MICHIGAN CLARKSTON B ACADEMY [2056],33.35,32.22837398373984,1.1216260162601586,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
341,341,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,47,PLYMOUTH CITY WARRIORS [2062],33.34,32.22837398373984,1.1116260162601606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
342,342,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,48,FLUSHING FC BLACK [2089],33.3,32.22837398373984,1.0716260162601543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
343,343,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,49,MICHIGAN REVOLUTION REV RANGERS [2191],33.17,32.22837398373984,0.9416260162601588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
344,344,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,50,AYSO UNITED GEO [2348],32.96,32.22837398373984,0.731626016260158,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
345,345,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,51,TKO PREMIER SC RED FALL ONLY [2370],32.93,32.22837398373984,0.7016260162601569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
346,346,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,52,LIVERPOOL FC IA MICHIGAN CENTRAL B PREMIER [2371],32.93,32.22837398373984,0.7016260162601569,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Liverpool
347,347,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,53,VARDAR SC ECNL [2492],32.74,32.22837398373984,0.5116260162601591,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Vardar
348,348,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,54,SOUTH OAKLAND COUNTY SOCCER FORCE [2536],32.67,32.22837398373984,0.44162601626015885,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_SOCS
349,349,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,55,TRAVERSE BAY AREA YS NORTH STORM [2548],32.65,32.22837398373984,0.4216260162601557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
350,350,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,56,DETROIT CITY FC WEST YOUTH GOLD [2571],32.61,32.22837398373984,0.3816260162601566,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,DCFC_WEST
351,351,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,57,MIDLAND SC FUSION GREEN [2575],32.6,32.22837398373984,0.37162601626015856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
352,352,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,58,CARPATHIA KICKERS 007 BLUE [2591],32.59,32.22837398373984,0.36162601626016055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other
353,353,Last updated: Tue 28 Dec 2021 5:19 AM PST,Boys,Michigan,2007,59,MICHIGAN WOLVES BLACK [2609],32.57,32.22837398373984,0.34162601626015743,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Wolves
